title,author,date,link,pdf_link
Challenges and business models for mobile location-based services and advertising,"S Dhar, U Varshney - Communications of the ACM, 2011 - dl.acm.org",2011,https://dl.acm.org/citation.cfm?id=1941515,https://m.cacm.acm.org/magazines/2011/5/107686-challenges-and-business-models-for-mobile-location-based-services-and-advertising/fulltext
Control of a nonholomic mobile robot: Backstepping kinematics into dynamics,"R Fierro, FL Lewis - Journal of Robotic Systems, 1997 - Wiley Online Library",1997,https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1097-4563(199703)14:3%3C149::AID-ROB1%3E3.0.CO;2-R,https://onlinelibrary.wiley.com/doi/pdf/10.1002/(SICI)1097-4563(199703)14:3%3C149::AID-ROB1%3E3.0.CO;2-R
Transaction processing in PRO-MOTION,"GD Walborn, PK Chrysanthis - … of the 1999 ACM symposium on Applied …, 1999 - dl.acm.org",1999,https://dl.acm.org/citation.cfm?id=298393,https://www.researchgate.net/profile/Panos_Chrysanthis/publication/251204548_Transaction_processing_in_PROMOTION/links/564b94c208ae3374e5ddc21b/Transaction-processing-in-PROMOTION.pdf
Connection Fault-Tolerant Model for distributed transaction processing in mobile computing environment,"T Dimovski, P Mitrevski - … Interfaces (ITI), Proceedings of the ITI …, 2011 - ieeexplore.ieee.org",2011,https://ieeexplore.ieee.org/abstract/document/5974011/,https://ieeexplore.ieee.org/iel5/5962072/5973970/05974011.pdf
Integrating TTF and UTAUT to explain mobile banking user adoption,"T Zhou, Y Lu, B Wang - Computers in human behavior, 2010 - Elsevier",2010,https://www.sciencedirect.com/science/article/pii/S0747563210000154,No PDF available
Fundamental challenges in mobile computing,"M Satyanarayanan - Proceedings of the fifteenth annual ACM …, 1996 - dl.acm.org",1996,https://dl.acm.org/citation.cfm?id=248053,http://www.dtic.mil/get-tr-doc/pdf?AD=ADA306271
Explaining the adoption of transactional B2C mobile commerce,"M Khalifa, K Ning Shen - Journal of enterprise information …, 2008 - emeraldinsight.com",2008,https://www.emeraldinsight.com/doi/pdf/10.1108/17410390810851372,"http://scholar.google.de/scholar?output=instlink&nossl=1&q=info:4r_0GT4HzEQJ:scholar.google.com/&hl=de&as_sdt=0,5&scillfp=10033541230510664528&oi=lle"
A transaction framework for mobile data sharing services,"HN Le, M Nygård - Mobile Ubiquitous Computing, Systems …, 2008 - ieeexplore.ieee.org",2008,https://ieeexplore.ieee.org/abstract/document/4641321/,No PDF available
"Mobile banking and economic development: Linking adoption, impact, and use","J Donner, CA Tellez - Asian journal of communication, 2008 - Taylor & Francis",2008,https://www.tandfonline.com/doi/abs/10.1080/01292980802344190,http://www.kiwanja.net/database/document/report_mbanking_adoption_use.pdf
Models and solution techniques for frequency assignment problems,"KI Aardal, SPM Van Hoesel, AMCA Koster… - Annals of Operations …, 2007 - Springer",2007,https://link.springer.com/article/10.1007/s10479-007-0178-0,https://link.springer.com/article/10.1007/s10479-007-0178-0
"Seamless mobile transaction processing: Models, protocols and software tools","VK Murthy - Parallel and Distributed Systems, 2001. ICPADS …, 2001 - ieeexplore.ieee.org",2001,https://ieeexplore.ieee.org/abstract/document/934813/,https://ieeexplore.ieee.org/iel5/7439/20222/00934813.pdf
Mobile Transaction Supports for DBMS,"P Serrano-Alvarado, C Roncancio… - 17e Journées Bases …, 2001 - hal.archives-ouvertes.fr",2001,https://hal.archives-ouvertes.fr/hal-01355439/,https://hal.archives-ouvertes.fr/hal-01355439/document
Coordinated collective motion of groups of autonomous mobile robots: Analysis of Vicsek's model,"AV Savkin - IEEE Transactions on Automatic Control, 2004 - ieeexplore.ieee.org",2004,https://ieeexplore.ieee.org/abstract/document/1304923/,https://ieeexplore.ieee.org/iel5/9/28984/01304923.pdf
Isolation-only transactions for mobile computing,"Q Lu, M Satyanaranyanan - ACM SIGOPS Operating Systems Review, 1994 - dl.acm.org",1994,https://dl.acm.org/citation.cfm?id=198164,http://www-2.cs.cmu.edu/afs/cs/project/coda-www/ResearchWebPages/docdir/osriot94.pdf
A parametric model for the distribution of the angle of arrival and the associated correlation function and power spectrum at the mobile station,"A Abdi, JA Barger, M Kaveh - IEEE Transactions on vehicular …, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/1002493/,https://ieeexplore.ieee.org/iel5/25/21634/01002493.pdf
"Stable flocking of mobile agents, Part I: Fixed topology","HG Tanner, A Jadbabaie… - Decision and Control …, 2003 - ieeexplore.ieee.org",2003,https://ieeexplore.ieee.org/abstract/document/1272910/,https://ieeexplore.ieee.org/iel5/8969/28479/01272910.pdf
Mobile payments go viral: M-PESA in Kenya,"I Mas, D Radcliffe - 2010 - elibrary.worldbank.org",2010,https://elibrary.worldbank.org/doi/pdf/10.1596/978-0-8213-8745-0#page=369,https://www.researchgate.net/profile/Daniel_Radcliffe/publication/227489474_Mobile_payments_go_viral_M-PESA_in_Kenya/links/54fd4c650cf20700c5eb02d8/Mobile-payments-go-viral-M-PESA-in-Kenya.pdf
A Survey of Mobile Transaction Models,"A Helal, S Balakrishnan, M Dunham, R Elmasri - 1996 - docs.lib.purdue.edu",1996,https://docs.lib.purdue.edu/cgi/viewcontent.cgi?article=2258&context=cstech,https://docs.lib.purdue.edu/cgi/viewcontent.cgi?article=2258&context=cstech
Dynamic modeling of household automobile transactions,"A Mohammadian, EJ Miller - Transportation Research …, 2003 - journals.sagepub.com",2003,https://journals.sagepub.com/doi/abs/10.3141/1831-11,https://journals.sagepub.com/doi/pdf/10.3141/1831-11
A statistical model of mobile-to-mobile land communication channel,"AS Akki, F Haber - IEEE transactions on vehicular technology, 1986 - ieeexplore.ieee.org",1986,https://ieeexplore.ieee.org/abstract/document/1623375/,https://ieeexplore.ieee.org/iel5/25/34076/01623375.pdf
On transaction processing with partial validation and timestamp ordering in mobile broadcast environments,"VCS Lee, KW Lam, SH Son… - IEEE Transactions on …, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/1039845/,https://ieeexplore.ieee.org/iel5/12/22294/01039845.pdf
Modeling users' acceptance of mobile services,"T Zarmpou, V Saprikis, A Markos… - Electronic Commerce …, 2012 - Springer",2012,https://link.springer.com/article/10.1007/s10660-012-9092-x,https://link.springer.com/article/10.1007/s10660-012-9092-x
On the correctness of a transaction model for mobile computin,"SK Madria, B Bhargava - … Conference on Database and Expert Systems …, 1998 - Springer",1998,https://link.springer.com/chapter/10.1007/BFb0054515,No PDF available
Customer satisfaction in the restaurant industry: an examination of the transaction-specific model,"S Saad Andaleeb, C Conway - Journal of services marketing, 2006 - emeraldinsight.com",2006,https://www.emeraldinsight.com/doi/pdf/10.1108/08876040610646536,https://www.researchgate.net/profile/Syed_Andaleeb/publication/241729526_Customer_satisfaction_in_the_restaurant_industry_An_examination_of_the_transaction-specific_model/links/556e501108aeab777226a3a3.pdf
Mobile money: The economics of M-PESA,"W Jack, T Suri - 2011 - nber.org",2011,http://www.nber.org/papers/w16721,http://faculty.georgetown.edu/wgj/papers/Jack_Suri-Economics-of-M-PESA.pdf
Mobile money transfer services: the next phase in the evolution of person-to-person payments,"C Merritt - Journal of Payments Strategy & Systems, 2011 - ingentaconnect.com",2011,https://www.ingentaconnect.com/content/hsp/jpss/2011/00000005/00000002/art00005,https://www.frbatlanta.org/-/media/documents/rprf/rprf_resources/wp0810.pdf
Preface: introduction to special section–business models,"R Alt, HD Zimmermann - Electronic markets, 2001 - Taylor & Francis",2001,https://www.tandfonline.com/doi/abs/10.1080/713765630,https://www.alexandria.unisg.ch/214182/1/Business%2520Models%2520Editorial%2520IJEM%25202001.pdf
Concurrency control in mobile distributed real-time database systems,"KY Lam, TW Kuo, WH Tsang… - Information …, 2000 - pdfs.semanticscholar.org",2000,https://pdfs.semanticscholar.org/dd63/f1351553bdf4394f090a3e7fb6816eea6abd.pdf,https://pdfs.semanticscholar.org/dd63/f1351553bdf4394f090a3e7fb6816eea6abd.pdf
