title,author,date,link,pdf_link
A transaction model for mobile computing,"SK Madria, B Bhargava - Database Engineering and …, 1998 - ieeexplore.ieee.org",1998,https://ieeexplore.ieee.org/abstract/document/694363/,https://ieeexplore.ieee.org/iel4/5670/15179/00694363.pdf
An approach for mobile agent security and fault tolerance using distributed transactions,"H Vogler, T Kunkelmann… - Parallel and Distributed …, 1997 - ieeexplore.ieee.org",1997,https://ieeexplore.ieee.org/abstract/document/652560/,http://www.vs.inf.ethz.ch/publ/papers/MaluApproachMobSec.pdf
Consistency management strategies for data replication in mobile ad hoc networks,"T Hara, SK Madria - 2009 - scholarsmine.mst.edu",2009,http://scholarsmine.mst.edu/comsci_facwork/180/,http://scholarsmine.mst.edu/cgi/viewcontent.cgi?article=1179&context=comsci_facwork
Mobile computing and databases-a survey,"D Barbará - IEEE transactions on Knowledge and Data …, 1999 - ieeexplore.ieee.org",1999,https://ieeexplore.ieee.org/abstract/document/755619/,https://ieeexplore.ieee.org/iel4/69/16382/00755619.pdf
The impact of perceptions of interactivity on customer trust and transaction intentions in mobile commerce,"TM Lee - Journal of Electronic Commerce Research, 2005 - jecr.org",2005,http://www.jecr.org/sites/default/files/06_3_p01.pdf,http://www.jecr.org/sites/default/files/06_3_p01.pdf
Achieving consistency in mobile databases through localization in PRO-MOTION,"S Mazumdar, PK Chrysanthis - Database and Expert Systems …, 1999 - ieeexplore.ieee.org",1999,https://ieeexplore.ieee.org/abstract/document/795149/,http://www.mgt.ncu.edu.tw/~ylchen/database/mobile-1.pdf
Challenges in mobile electronic commerce,"A Tsalgatidou, J Veijalainen… - Proceedings of IEC, 2000 - pdfs.semanticscholar.org",2000,https://pdfs.semanticscholar.org/3db7/7a4a6cc8c79b0143fcebe3ca2bb8f1c99bf7.pdf,https://pdfs.semanticscholar.org/3db7/7a4a6cc8c79b0143fcebe3ca2bb8f1c99bf7.pdf
Transaction processing in PRO-MOTION,"GD Walborn, PK Chrysanthis - … of the 1999 ACM symposium on Applied …, 1999 - dl.acm.org",1999,https://dl.acm.org/citation.cfm?id=298393,https://www.researchgate.net/profile/Panos_Chrysanthis/publication/251204548_Transaction_processing_in_PROMOTION/links/564b94c208ae3374e5ddc21b/Transaction-processing-in-PROMOTION.pdf
Method for providing user-apparent consistency in a wireless device,"D Fishman, G Buzzard, H Wolters, S Mukherjea… - US Patent …, 2006 - Google Patents",2006,https://patents.google.com/patent/US7117266B2/en,No PDF available
Mobile computing and databases: Anything new?,"MH Dunham, A Helal - Acm Sigmod Record, 1995 - dl.acm.org",1995,https://dl.acm.org/citation.cfm?id=219727,https://www.ime.usp.br/~weslley/cursos/redesMoveis/anythingnew.pdf
A pre‐serialization transaction management technique for mobile multidatabases,"RA Dirckze, L Gruenwald - Mobile Networks and Applications, 2000 - Springer",2000,https://link.springer.com/article/10.1023/A:1019133317760,https://link.springer.com/content/pdf/10.1023/A:1019133317760.pdf
Compositional programming abstractions for mobile computing,"PJ McCann, GC Roman - IEEE Transactions on Software …, 1998 - ieeexplore.ieee.org",1998,https://ieeexplore.ieee.org/abstract/document/666824/,https://ieeexplore.ieee.org/iel4/32/14664/00666824.pdf
What drives mobile commerce?: An empirical evaluation of the revised technology acceptance model,"JH Wu, SC Wang - Information & management, 2005 - Elsevier",2005,https://www.sciencedirect.com/science/article/pii/S0378720604000904,https://www.researchgate.net/profile/Khan_Taufique/post/Does_anyone_have_the_questionnaire_used_to_assess_TAM_TAM2_and_or_TAM3/attachment/59d6432079197b807799ea6a/AS%3A441808166625282%401482346683989/download/Wu+and+Wang+2005.pdf
Submission of transactions from mobile workstations in a cooperative multidatabase processing environment,"LH Yeo, A Zaslavsky - … Systems, 1994., Proceedings of the 14th …, 1994 - ieeexplore.ieee.org",1994,https://ieeexplore.ieee.org/abstract/document/302439/,http://lyle.smu.edu/~mhd/8391f01/mehta2.pdf
On transaction processing with partial validation and timestamp ordering in mobile broadcast environments,"VCS Lee, KW Lam, SH Son… - IEEE Transactions on …, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/1039845/,https://ieeexplore.ieee.org/iel5/12/22294/01039845.pdf
Method and system for managing replicated data with enhanced consistency and concurrency,"Y Breitbart, HF Korth - US Patent 5,864,851, 1999 - Google Patents",1999,https://patents.google.com/patent/US5864851A/en,No PDF available
A transaction model to improve data availability in mobile computing,"SK Madria, B Bhargava - Distributed and Parallel Databases, 2001 - Springer",2001,https://link.springer.com/article/10.1023/A:1019232412740,https://link.springer.com/content/pdf/10.1023/A:1019232412740.pdf
Tcot-a timeout-based mobile transaction commitment protocol,"V Kumar, N Prabhu, MH Dunham… - IEEE Transactions on …, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/1039846/,https://ieeexplore.ieee.org/iel5/12/22294/01039846.pdf
A mechanism for replicated data consistency in mobile computing environments,"JM Monteiro, A Brayner, S Lifschitz - … of the 2007 ACM symposium on …, 2007 - dl.acm.org",2007,https://dl.acm.org/citation.cfm?id=1244203,https://www.researchgate.net/profile/Angelo_Brayner/publication/220999740_A_mechanism_for_replicated_data_consistency_in_mobile_computing_environments/links/5981d8e04585150575c03f21/A-mechanism-for-replicated-data-consistency-in-mobile-computing-environments.pdf
Explaining the adoption of transactional B2C mobile commerce,"M Khalifa, K Ning Shen - Journal of enterprise information …, 2008 - emeraldinsight.com",2008,https://www.emeraldinsight.com/doi/pdf/10.1108/17410390810851372,"http://scholar.google.de/scholar?output=instlink&nossl=1&q=info:4r_0GT4HzEQJ:scholar.google.com/&hl=de&as_sdt=0,5&scillfp=10033541230510664528&oi=lle"
An empirical examination of factors influencing the intention to use mobile payment,"C Kim, M Mirusmonov, I Lee - Computers in Human Behavior, 2010 - Elsevier",2010,https://www.sciencedirect.com/science/article/pii/S074756320900168X,https://www.researchgate.net/institution/Yeungnam_University/department/School_of_Business/publications?nav=overview&ev=dep_pub
Consistency management among replicas in peer-to-peer mobile ad hoc networks,"T Hara, SK Madria - … Systems, 2005. SRDS 2005. 24th IEEE …, 2005 - ieeexplore.ieee.org",2005,https://ieeexplore.ieee.org/abstract/document/1541180/,http://scholarsmine.mst.edu/cgi/viewcontent.cgi?article=1241&context=comsci_facwork
Weak consistency: a generalized theory and optimistic implementations for distributed transactions,"A Adya, BH Liskov - 1999 - csd.uoc.gr",1999,http://www.csd.uoc.gr/~hy460/pdf/adya99weak.pdf,http://www.csd.uoc.gr/~hy460/pdf/adya99weak.pdf
Selection of mobile value-added services for system operators using fuzzy synthetic evaluation,"YF Kuo, PC Chen - Expert Systems with Applications, 2006 - Elsevier",2006,https://www.sciencedirect.com/science/article/pii/S0957417405001491,No PDF available
Data management for mobile computing,"T Imieĺinski, BR Badrinath - ACM Sigmod Record, 1993 - dl.acm.org",1993,https://dl.acm.org/citation.cfm?id=156888,"http://scholar.google.de/scholar?output=instlink&nossl=1&q=info:JWVIcSvs-6AJ:scholar.google.com/&hl=de&as_sdt=0,5&scillfp=17471581284305826719&oi=lle"
Maintaining data consistency using timestamp ordering in real-time broadcast environments,"VCS Lee, KW Lam, SH Son - Real-Time Computing Systems …, 1999 - ieeexplore.ieee.org",1999,https://ieeexplore.ieee.org/abstract/document/811190/,https://pdfs.semanticscholar.org/593f/f9c848f45f004b1d4aaf6757c8dc17543983.pdf
System and method of managing contactless payment transactions using a mobile communication device as a stored value device,"A Sun, PC An, YC Lo, CH Lee, CW Pang… - US Patent …, 2011 - Google Patents",2011,https://patents.google.com/patent/US8014755B2/en,No PDF available
Transaction management for m-commerce at a mobile terminal,"J Veijalainen, V Terziyan, H Tirri - Electronic Commerce Research and …, 2006 - Elsevier",2006,https://www.sciencedirect.com/science/article/pii/S1567422306000135,https://www.computer.org/csdl/proceedings/hicss/2003/1874/03/187430089a.pdf
Improving Data Consistency for Mobile File Access Using Isolation-Only Transactions,Q Lu - 1996 - cs.cmu.edu,1996,http://cs.cmu.edu/afs/cs.cmu.edu/Web/People/coda/docdir/lu-thesis.pdf,http://cs.cmu.edu/afs/cs.cmu.edu/Web/People/coda/docdir/lu-thesis.pdf
System and method for facilitating electronic financial transactions using a mobile telecommunication device,"G Leung, R Lee, K Cheng, P Chui, A Mitchell… - US Patent …, 2008 - Google Patents",2008,https://patents.google.com/patent/US7379920B2/en,No PDF available
Factors affecting purchase intention on mobile shopping web sites,"HP Lu, P Yu-Jen Su - Internet Research, 2009 - emeraldinsight.com",2009,https://www.emeraldinsight.com/doi/abs/10.1108/10662240910981399,"http://scholar.google.de/scholar?output=instlink&nossl=1&q=info:-RVrJBWcKVIJ:scholar.google.com/&hl=de&as_sdt=0,5&scillfp=11235116711586205337&oi=lle"
Improving mobile database access over wide-area networks without degrading consistency,"N Tolia, M Satyanarayanan, A Wolbach - … conference on Mobile systems …, 2007 - dl.acm.org",2007,https://dl.acm.org/citation.cfm?id=1247672,https://www.usenix.org/legacy/event/mobisys07/full_papers/p71.pdf
Adaptable transaction consistency for mobile environments,"A Rakotonirainy - Database and Expert Systems Applications …, 1998 - ieeexplore.ieee.org",1998,https://ieeexplore.ieee.org/abstract/document/707437/,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.25.8436&rep=rep1&type=pdf
Impact of mobility on transaction management,"MH Dunham, V Kumar - … on Data engineering for wireless and mobile …, 1999 - dl.acm.org",1999,https://dl.acm.org/citation.cfm?id=313323,No PDF available
Key issues for the design and development of mobile commerce services and applications,"AS Andreou, C Leonidou… - … Journal of Mobile …, 2005 - researchgate.net",2005,https://www.researchgate.net/profile/Andreas_Andreou4/publication/220474789_Key_Issues_for_the_Design_and_Development_of_Mobile_Commerce_Services_and_Applications/links/0912f50cd74ea1f442000000.pdf,https://www.researchgate.net/profile/Andreas_Andreou4/publication/220474789_Key_Issues_for_the_Design_and_Development_of_Mobile_Commerce_Services_and_Applications/links/0912f50cd74ea1f442000000.pdf
The middleware support for consistency in distributed mobile applications,"A Kozlova, D Kochnev… - Proc. of the Baltic …, 2004 - pdfs.semanticscholar.org",2004,https://pdfs.semanticscholar.org/0f07/74a0e7b8d11b500ecd70fb511582d55dbdca.pdf,https://pdfs.semanticscholar.org/0f07/74a0e7b8d11b500ecd70fb511582d55dbdca.pdf
Processing read-only transactions in hybrid data delivery environments with consistency and currency guarantees,"A Seifert, MH Scholl - Mobile Networks and Applications, 2003 - dl.acm.org",2003,https://dl.acm.org/citation.cfm?id=942346,https://link.springer.com/content/pdf/10.1023/A:1024519310975.pdf
A scalable asynchronous cache consistency scheme (saccs) for mobile environments,"Z Wang, SK Das, H Che… - IEEE transactions on …, 2004 - ieeexplore.ieee.org",2004,https://ieeexplore.ieee.org/abstract/document/1339249/,https://ieeexplore.ieee.org/iel5/71/29526/01339249.pdf
Method of maintaining data consistency in a loose transaction model,"IS Narang, KW Brannon, S Bhattacharya… - US Patent …, 2005 - Google Patents",2005,https://patents.google.com/patent/US6874001B2/en,No PDF available
A DYNAMIC APPROACH TO TRANSACTIONAL CONSISTENCY IN MOBILE ENVIRONMENTS [J],"HZ LIN, C CHEN, B ZHOU, YF PAN - Journal of Computer Research …, 2002 - en.cnki.com.cn",2002,http://en.cnki.com.cn/Article_en/CJFDTotal-JFYZ200201014.htm,No PDF available
The Bayou architecture: Support for data sharing among mobile users,"A Demers, K Petersen, M Spreitzer… - Mobile Computing …, 1994 - ieeexplore.ieee.org",1994,https://ieeexplore.ieee.org/abstract/document/4624416/,http://www.academia.edu/download/44572933/The_Bayou_Architecture_Support_for_Data_20160409-21644-1562oq8.pdf
Fundamental challenges in mobile computing,"M Satyanarayanan - Proceedings of the fifteenth annual ACM …, 1996 - dl.acm.org",1996,https://dl.acm.org/citation.cfm?id=248053,http://www.dtic.mil/get-tr-doc/pdf?AD=ADA306271
"A survey of mobile cloud computing: architecture, applications, and approaches","HT Dinh, C Lee, D Niyato… - … and mobile computing, 2013 - Wiley Online Library",2013,https://onlinelibrary.wiley.com/doi/abs/10.1002/wcm.1203,https://onlinelibrary.wiley.com/doi/full/10.1002/wcm.1203
Towards an understanding of the consumer acceptance of mobile wallet,"DH Shin - Computers in Human Behavior, 2009 - Elsevier",2009,https://www.sciencedirect.com/science/article/pii/S0747563209000958,No PDF available
Data management for mobile computing,"E Pitoura, G Samaras - 2012 - books.google.com",2012,https://books.google.de/books?hl=de&lr=&id=90EGCAAAQBAJ&oi=fnd&pg=PR7&dq=Mobile+transactions+AND+consistency&ots=qwzDR0TS79&sig=bZGQsfDbBA0LE7pZaQPDZfu2JPI,http://img3.wikia.nocookie.net/__cb20140731130305/mobile-computing-prediction/images/8/88/Data_Management.pdf
System and method of managing contactless payment transactions using a mobile communication device as a stored value device,"A Sun, PC An, YC Lo, CH Lee - US Patent 8,073,424, 2011 - Google Patents",2011,https://patents.google.com/patent/US8073424B2/en,No PDF available
Systems and methods to secure transactions via mobile devices,"R Hirson, M Niejadlik - US Patent 8,412,626, 2013 - Google Patents",2013,https://patents.google.com/patent/US8412626B2/en,No PDF available
A survey of data replication techniques for mobile ad hoc network databases,"P Padmanabhan, L Gruenwald, A Vallur… - The VLDB Journal …, 2008 - dl.acm.org",2008,https://dl.acm.org/citation.cfm?id=1388514,https://link.springer.com/content/pdf/10.1007/s00778-007-0055-0.pdf
Method and system for discarding locally committed transactions to ensure consistency in a server cluster,"S Shrivastava, JD Vert - US Patent 6,449,734, 2002 - Google Patents",2002,https://patents.google.com/patent/US6449734B1/en,No PDF available
Integrating TTF and UTAUT to explain mobile banking user adoption,"T Zhou, Y Lu, B Wang - Computers in human behavior, 2010 - Elsevier",2010,https://www.sciencedirect.com/science/article/pii/S0747563210000154,No PDF available
Automatic consistency assessment for query results in dynamic environments,"J Payton, C Julien, GC Roman - Proceedings of the the 6th joint meeting …, 2007 - dl.acm.org",2007,https://dl.acm.org/citation.cfm?id=1287659,https://pdfs.semanticscholar.org/7aea/23bdd1f9f4305856cfa83a5138313dba8609.pdf
Exploring consumer adoption of mobile payments–A qualitative study,"N Mallat - The Journal of Strategic Information Systems, 2007 - Elsevier",2007,https://www.sciencedirect.com/science/article/pii/S0963868707000480,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.463.3319&rep=rep1&type=pdf
A unilateral commit protocol for mobile and disconnected computing,"C Bobineau, P Pucheral… - Int. Conf. on Parallel …, 2000 - pdfs.semanticscholar.org",2000,https://pdfs.semanticscholar.org/3b11/f222c88b5ef04666976daa4af4f0c4c9694d.pdf,https://pdfs.semanticscholar.org/3b11/f222c88b5ef04666976daa4af4f0c4c9694d.pdf
Transaction method with a mobile apparatus,"R Ritter - US Patent 8,165,965, 2012 - Google Patents",2012,https://patents.google.com/patent/US8165965B2/en,No PDF available
Disconnection modes for mobile databases,"J Holliday, D Agrawal, A El Abbadi - Wireless Networks, 2002 - Springer",2002,https://link.springer.com/article/10.1023/A:1015542723791,https://link.springer.com/content/pdf/10.1023/A:1015542723791.pdf
Supporting read-only transactions in wireless broadcasting,"E Pitoura - dexa, 1998 - computer.org",1998,https://www.computer.org/csdl/proceedings/dexa/1998/8353/00/83530428.pdf,http://cs.uoi.gr/tech_reports/publications/TR-1998-13.pdf
Mobile banking: The impact of M-Pesa in Kenya,"I Mbiti, DN Weil - 2011 - nber.org",2011,http://www.nber.org/papers/w17129,https://www.econstor.eu/bitstream/10419/62662/1/668481188.pdf
System and Method for Facilitating Electronic Financial Transactions Using a Mobile Telecommunication Device,"G Leung, R Lee, K Cheng, P Chui… - US Patent App. 12 …, 2008 - Google Patents",2008,https://patents.google.com/patent/US20080288351A1/en,No PDF available
On the consistency problem in mobile distributed computing,"R Guerraoui, C Hari - … international workshop on Principles of mobile …, 2002 - dl.acm.org",2002,https://dl.acm.org/citation.cfm?id=584501,https://infoscience.epfl.ch/record/83531/files/neg--1897423479p303-guerraoui.pdf
Multiversion reconciliation for mobile databases,"SH Phatak, BR Badrinath - Data Engineering, 1999 …, 1999 - ieeexplore.ieee.org",1999,https://ieeexplore.ieee.org/abstract/document/754974/,https://ieeexplore.ieee.org/iel4/6088/16304/00754974.pdf
Mobile database systems,V Kumar - 2006 - books.google.com,2006,https://books.google.de/books?hl=de&lr=&id=ULmg1grduBMC&oi=fnd&pg=PR5&dq=Mobile+transactions+AND+consistency&ots=ljG6eqwjG9&sig=skVT9ATfAFkiELiTSv9HX70CK94,https://pdfs.semanticscholar.org/444f/e5f098cf62752282fe73b60a5d8619c43716.pdf
An empirical examination of initial trust in mobile banking,"T Zhou - Internet Research, 2011 - emeraldinsight.com",2011,https://www.emeraldinsight.com/doi/full/10.1108/10662241111176353,http://www.academia.edu/download/43413843/An_empirical_examination_of_initial_trust_in_mobile_banking.pdf
Ensuring Data Security & Consistency in FTIMA-A Fault Tolerant Infrastructure for Mobile Agents,"U Manzoor, K Ijaz, W Shamim, AA Shahid - International Conference on …, 2007 - waset.org",2007,https://www.waset.org/publications/3550,https://www.waset.org/publications/3550
Mobile cloud computing as a future of mobile multimedia database,"A Khan, K Ahirwar - International Journal of Computer Science and …, 2011 - academia.edu",2011,http://www.academia.edu/download/40746604/1._MOBILE_CLOUD_COMPUTING_AS_A_FUTURE_OF_MOBILE_MULTIMEDIA_DATABASE.pdf,http://www.academia.edu/download/40746604/1._MOBILE_CLOUD_COMPUTING_AS_A_FUTURE_OF_MOBILE_MULTIMEDIA_DATABASE.pdf
DCIM: Distributed cache invalidation method for maintaining cache consistency in wireless mobile networks,"K Fawaz, H Artail - IEEE Transactions on Mobile Computing, 2013 - ieeexplore.ieee.org",2013,https://ieeexplore.ieee.org/abstract/document/6148232/,https://ieeexplore.ieee.org/iel5/7755/6464247/06148232.pdf
Modeling users' acceptance of mobile services,"T Zarmpou, V Saprikis, A Markos… - Electronic Commerce …, 2012 - Springer",2012,https://link.springer.com/article/10.1007/s10660-012-9092-x,https://link.springer.com/article/10.1007/s10660-012-9092-x
"Data duplication and consistency in a mobile, multidatabase environment","JB Lim, AR Hurson - Parallel and Distributed Systems, 1998 …, 1998 - ieeexplore.ieee.org",1998,https://ieeexplore.ieee.org/abstract/document/741019/,https://ieeexplore.ieee.org/iel4/5962/15952/00741019.pdf
Dynamic data replication and consistency in mobile environments,"A Beloued, JM Gilliot, MT Segarra, F André - Proceedings of the 2nd …, 2005 - dl.acm.org",2005,https://dl.acm.org/citation.cfm?id=1101141,https://www.researchgate.net/profile/Jean-Marie_Gilliot/publication/234792577_Dynamic_data_replication_and_consistency_in_mobile_environments/links/0046352244f0d5bbcd000000/Dynamic-data-replication-and-consistency-in-mobile-environments.pdf
Simba: Tunable end-to-end data consistency for mobile apps,"D Perkins, N Agrawal, A Aranya, C Yu, Y Go… - Proceedings of the …, 2015 - dl.acm.org",2015,https://dl.acm.org/citation.cfm?id=2741974,https://web.eecs.umich.edu/~harshavm/papers/eurosys15.pdf
Information dissemination in partitionable mobile ad hoc networks,"G Karumanchi, S Muralidharan… - … , 1999. Proceedings of …, 1999 - ieeexplore.ieee.org",1999,https://ieeexplore.ieee.org/abstract/document/805078/,https://ieeexplore.ieee.org/iel5/6512/17396/00805078.pdf
Energy-efficient caching and prefetching with data consistency in mobile distributed systems,"H Shen, M Kumar, SK Das… - Parallel and Distributed …, 2004 - ieeexplore.ieee.org",2004,https://ieeexplore.ieee.org/abstract/document/1302995/,No PDF available
Communications and consistency in mobile file systems,"P Honeyman, LB Huston - 1995 - deepblue.lib.umich.edu",1995,https://deepblue.lib.umich.edu/handle/2027.42/107941,https://deepblue.lib.umich.edu/bitstream/handle/2027.42/107941/citi-tr-95-11.pdf;sequence=1
A framework for providing consistent and recoverable agent-based access to heterogeneous mobile databases,"E Pitoura, B Bhargava - ACM Sigmod Record, 1995 - dl.acm.org",1995,https://dl.acm.org/citation.cfm?id=212015,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.40.4657&rep=rep1&type=pdf
System and method for maintaining cache consistency in a wireless communication system,"SK Lee - US Patent 7,136,968, 2006 - Google Patents",2006,https://patents.google.com/patent/US7136968B2/en,No PDF available
SSUM: smart server update mechanism for maintaining cache consistency in mobile environments,"K Mershad, H Artail - IEEE Transactions on Mobile Computing, 2010 - ieeexplore.ieee.org",2010,https://ieeexplore.ieee.org/abstract/document/5383361/,https://ieeexplore.ieee.org/iel5/7755/5452156/05383361.pdf
Quasi-consistency and caching with broadcast disks,"R Srinivasa, SH Son - International Conference on Mobile Data …, 2001 - Springer",2001,https://link.springer.com/chapter/10.1007/3-540-44498-X_11,"ftp://nozdr.ru/biblio/kolxo3/Cs/CsLn/M/Mobile%20Data%20Management,%202%20conf.,%20MDM%202001(LNCS1987,%20Springer,%202001)(ISBN%203540414541)(282s)_CsLn_.pdf#page=135"
Designing mobile money services lessons from M-PESA,"I Mas, O Morawczynski - Innovations: Technology, Governance …, 2009 - MIT Press",2009,https://www.mitpressjournals.org/doi/pdf/10.1162/itgg.2009.4.2.77,https://www.mitpressjournals.org/doi/pdf/10.1162/itgg.2009.4.2.77
Mobile-banking adoption by Iranian bank clients,"P Hanafizadeh, M Behboudi, AA Koshksaray… - Telematics and …, 2014 - Elsevier",2014,https://www.sciencedirect.com/science/article/pii/S0736585312001074,https://www.researchgate.net/profile/Payam_Hanafizadeh/publication/236152730_Mobile-banking_adoption_by_Iranian_bank_clients/links/5aabf968458515ecebe5c139/Mobile-banking-adoption-by-Iranian-bank-clients.pdf
Dynamics between the trust transfer process and intention to use mobile payment services: A cross-environment perspective,"Y Lu, S Yang, PYK Chau, Y Cao - Information & Management, 2011 - Elsevier",2011,https://www.sciencedirect.com/science/article/pii/S0378720611000802,https://www.researchgate.net/profile/Shuiqing_Yang/publication/241632344_Determinants_of_behavioral_intention_to_mobile_payment_Evidence_from_China/links/5680c68508ae051f9ae7e1b6/Determinants-of-behavioral-intention-to-mobile-payment-Evidence-from-China.pdf
Consistency challenges of service discovery in mobile ad hoc networks,"C Frank, H Karl - … , analysis and simulation of wireless and mobile …, 2004 - dl.acm.org",2004,https://dl.acm.org/citation.cfm?id=1023684,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.64.9118&rep=rep1&type=pdf
Mobile wireless computing: Solutions and challenges in data management,"T Imielinski, BR Badrinath - 1993 - Citeseer",1993,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.55.3268&rep=rep1&type=pdf,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.55.3268&rep=rep1&type=pdf
Dynamic modeling of household automobile transactions,"A Mohammadian, EJ Miller - Transportation Research …, 2003 - journals.sagepub.com",2003,https://journals.sagepub.com/doi/abs/10.3141/1831-11,https://journals.sagepub.com/doi/pdf/10.3141/1831-11
Egospaces: Facilitating rapid development of context-aware mobile applications,"C Julien, GC Roman - … Transactions on Software Engineering, 2006 - ieeexplore.ieee.org",2006,https://ieeexplore.ieee.org/abstract/document/1642677/,https://ieeexplore.ieee.org/iel5/32/34428/01642677.pdf
